bred001moor01_01.TEI.2.text.body.div.div.head.3771.s.1	Namen der spellende personagien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.6	Siet dats een Wieringer sock-lam , dats een Schaeger-schaep , dats een Lang-start vannen Jaar .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.7	Wel gaeje op een aer ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.8	gy seltet iou seper beklagen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.9	Doe quam myn Pietertje , en Wabbetje Gerrits vragen , Heerschip !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.10	sel ick wat dragen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.11	en ick liep uyt de Hal vangt geraes , Op de Vuegel-marckt ; daer kreten de wyven , hoort hier wat elenbaes !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.12	Schortje nou een exellenten Haes ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.13	of geerje nou gien reyne Kappoenen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.14	Wel Vennitje , wilie gien Knynen , gien Duyven , gien Hoenders , noch Kalkoenen , Om inde Venesoenen te setten , te larderen of te bra'en ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.15	Van daar ben ick moytjes met hem op de Gaar-marckt egaen , By ' tvolckje die daar voort-staen , met huer ionge Biesten , en nochteren Kalven , Siet dats een Kruys schonckje , dats een Koocker-stickje , die voor Noos , om vier en ein halven , En die Hals-knoock om dardalve stuyver : Wilje nou geen Pens , noch Koe-voet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.16	Gien nieren , gien Lever , gien middel-rift , gien hooft-vleys , noch het smaackt so soet !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.17	Wilje gien warme Buelling , leverling , bloeling , pieperling hiel goet , Soeckje slabberaen Jasper Goedbloet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.18	ick kanmen waar niet prysen Wat hadjegaeren goe Heer , gesalyde Worsten , Verckens-iues , of fyne Sausysen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.19	Nou niet , seyd ick , Giertje Gysen , en so kuyerde wy vast voort , Verby de Speck-koopers , byde vreemde Vueghel-luy , die villen my anboort , Hier ouwe Koopman hoort , wel so verby ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.20	dat mach niet door de bueghel , Waer nae sieje ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.21	nae een overseesche Swan , een Rotgangs , of nae een Ent-vuegel ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.22	Ick kreech vlus uyt de Kuegel een slee met Winders en Tayllingen , siet , Dat zyn Knobben , dat zyn Smienten , dats een vogel die Hans hiet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.23	Dats een Pyl-start , ' teeltste beesje dat by de lucht vlieght , sulcx heb icker noch by paeren , Wilje geen Kamper vuegels , al geplockt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.24	neen seyd ick , die sie ick niet niet gaeren , Se siender uyt soo smerich , al haddese voor Kocx ionghen inde kombuys evaeren , En al de aaren , die sin myn te paers en te groen , ' tis dat niet , seydy , gy hebt te vuel kuers .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.25	Nou Moncksuer Kackerlack , gheeft nu een reys een vaen inde Graef van Muers , By onse ouwe Kittebruers ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.26	nou niet seyk , ick moet duese wech kiesen , Doe ginge wy op Sinte Pieters Kerck-hof , ant kleyn Halletje by de Vriesen , Ick macher niet an verliesen sey Sieuken Sipkes van Fraanjer , soo waer ick leef , De hielle bouwt om ien ryaal .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.27	Ick docht dat morsige goedt , is duur enoch te geef .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.28	Mit sietmen de Wortel-teef , Tryn Dubbeldin van Bunschóóten , Wat selje hebben Liestentje , Pynsternaeklen , Bietwort'len of Kroten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.29	Kyck dathartjen is esloten , ick heb Warmisje en groen toekruytje daer by , En Horense Wortelen , en Raepjes , se smaeken as emmer-appelen en Rysen-bry .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.30	Doe gingen wy verby de Brouwery van't Jerusalems kruys , En iuyst most ick bloemen , en ick liep onger de Varcke-sluys : Daar sat Koren Jansz en vertrock van thuys en d'afcomst van Britten Mit dat hy men sach , nam hy zyn naers insen arm , hy rees en lietme sitten , Myn Lansman sach ditte , die ging vast pruetelen , en sprack : ' Tmoet een groot Monsuer wesen desen verschreven kackerlack .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.31	Doe verlienden ickse daer een quack van ouwe kousjes Jaergetijen , Van ' teevangely van ' tspinrocken , van Waaren , en Spóókerijen , Die in hiel ouwe Tijen / / hier dickwils plegen te geschien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.32	De guesen moeten Duyvel iagers wesen ( seyd ik ) want hy laetum nou niet sien .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.33	Doe tegen wy op de bien , duer de Hal-steech , en onderwegen So groeten ons al de Arebeyers die ons quamen tegen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.34	Ick schickte myn baert te degen / / die myn schier inde mont quam , En so stryke-baerdende , so quam ick in myn fasol op de middeldam : Doe Lysbet Fokels my vernam / / seyse : Koopman ick gheefje schier de granje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.35	Komt koopt nu Krenten , Mangellen , Garsynen , en Aplen van Jeranje , En nuwe Karstengen , uyt Spanje / / die ons volck lest hebben evrybuyt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.36	Doe quamen wy op de Vis-marckt , daer wast Pieter-Cely , dit uyt , Emmerlock , hoor hier Kornuyt / / komt hier me vaer : koopt een sootje , Leest iou ga'ing uyt dit tobbetje , en schietse in dit Vlootje , Ick hebse noch wel een schootje gróóter , komt hier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.37	waer sinje Ot ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.38	Haelt een net met vis , wt de korf , of kaer by 't vlodt , Brengt doch gien wtschot , gaet heen mijn kóórentje van achtien Jaren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.39	Al ree man ( seyd hy ) moer , ic selje dat wel opsen elvendartichst klaeren , Ick verstaeme op die snaeren / / also wel als onse buurman Klaes Os .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.40	Y-bot , Hoeck-bot , dats blaeuwe Braet-spieringh , dat sin Melckbaersjes , en purmer-pos .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.41	Kom heerschip , maacktme los / / dats lustighe water-scheeps vis , Datsen rootschilde-braesem , en een Korper die inden Ysel gevangen is , Die muen-vóóren dobbelt die mis ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.42	siet , datsen lecker gelt-snoeckje , Hoort hier wat Lijsbet Leffers , hoort hier wat , wel moer wat soeckje ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.43	Mit snapten ic om't hoeckje / / daer stonde die mossel-eters een hiel gerit , Hael mosselen , hael mosselen , Zeelantsche mosselen , varsch enne wit !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.44	Watte varsche mosselen benne dit / / 't zijn mosselen as oesters seyden die kluyvers , Daer quam onse buurwijfs meyt , en haelden een emmer vol voor twee stuyvers .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.45	Get hoe gluurden daer die snuyvers , na een tas van een parlde-pop , Daer quamen die Dief-leyers , en maaktent daer byt huysje so ruym op , Dien gaf de meydt een schop / / die een kóóntje , en d'ander een klaater , En wurpen de maeten de matten , de paenders int waater , Plom verlooren vande sluys .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.46	Andre schortent onder haer arem , en brochtent moytjes 't huys , O docht ick dit ghespuys / / wie mienese nou wel datse binne ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.47	Se souwe de dieve vangen , en laete de schaemel-luy een duytje winnen , Wat selt volckje nou beginne / / se hadde daer so moy voort edaen , Ja docht ick in myn selfs 't is leelijck datse so op middel-straet staen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.48	Doe saegen wy de vis-slaghers de vis of-slaen , doe sach ick na de Zeevis bancken , Daer stonden die brandewijn-drinckers , en droncken 't mutsjen om twee blancken , Met riep Jannetje vrancken / / datsen stranckt-visje , datsen gul , dats schellevis !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.49	Ick hebse met lever en kuyt , die soo varsch als een wronghel is , Siet vryers hoe stijf datse is / / s'is tangsjes ierst of eslaghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.50	Dat sin meysjes met blancke borsjes , muegese jou niet behaghen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.51	Maer Aaltje van Schaghen / / mijn kóópwijf , die weesme gaet verby .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.52	Doen tradden wy na de ael-wijven , daer ande drie vijseltjes sy , By Griet Jan dicken , en Fy die soo ficks is op het vel te stróópen , Daer wast hoor hier vrient , selje neb-ael , grof-ael , of fijn-ael koopen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.53	Soeckje puyt-ael , leb-ael , kat-ael , wilt niet veerder loopen , Ick heb vry wat keurs , Doe gingen wy de waech neer , 't water langes , over de koren-marckt nae de beurs , Daer kregen wy so veel Bonsiours en Baeselmanis van de rijcke monseurs , En soo veel goen dach van pelsers en schruers , dat hy bril sach , en ick mostmen omkieren , Om Godswil Landtsman , seyd hy : Ghy mochtmen dat oock wel lieren , Strackx begon hy myn te vieren en te eeren als een groot Kaddet , Wel hoort hier seyd ick : en siet , dat ghy wel op myn woorden let ; Ghy moet pluym-strijcken , en schoon-praten , en liefkóósen De groote rijcke luy , al warent Goddelóósen , En smeeren haer het zeem van Honich om de mondt , Dit is een nutte kunst , die mijn verstandt eerst vondt , Treet myn voetstappen na so salt u gaen na wensche , En maackt afgoden van de veel vermoghen Mensche .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.54	Na dien ick dit gheslacht so aartich heb verweckt , Soo heb ick oock ghedocht te voeren in de Seckt Van myn eyghen naam , dats vande Kackerlackisten , En waarom ick so wel niet als d'andere seck-tisten ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.55	Want yder die nu is een weynich wel bespraackt ; Een seckt , of aanhangh na zyn fantasye maackt , Mits nueswijs misverstant der menschen dart'le óóren Meest altóós zyn belust om steets wat nieuws te hóóren , Maar ick verpraat myn tijdt , ick moet gaen doen myn last En schencken haar de Maacht , en bidden haar te gast .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.56	Hola ! ' ksie Koenraat daar , de Dienaer van de vryer , Die staat daar voor de deur , bedroeft , ach arme strijer !	Emotion_Sadness
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.57	Hy heeftet seecker slecht , daarom is hy beschruemt , Hy sterreft schier van kouw , hy schijnt wel seer verkluemt , Verkonckelt in zyn blaas , en knoffelt met zyn handen , Al was hy om de Noort an die Way-gatsche stranden .	HeavyHeartedness_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.6507.s.58	Syn Turf is hier te licht , ick moet met dese guyt Wat alven , wat boerten , en haelen hem wat uyt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6514.s.1	O desen sot die meent hy heeftet al ghewonnen Met zyn schenckagie , en ' tis noch nauw begonnen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6550.s.1	Hout !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6550.s.2	dat ick niet te slecht op zyn steeghjes volck groet , Maar als Grandisimo met vijf treen ande hoedt , Dus , een , twee , drie , vier , vijf , A la mode de Fransche , Moers volckje sal dit haast by Alterum Partum dansche .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6550.s.3	Met Eerbiedighe dienst , die u hoocheyt verdient , Wenscht Monsuer Kackerlack zijn aldergrootste vrient Koenraat gesontheyt toe , en voorspoet in zyn saaken : Hoe staje so en kyckt , wat meuchdy hier toch maaken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6554.s.1	Ick sta stil , en recht op , en doe ter weerelt niet .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6558.s.1	Maar siet ghy hier niemant die ghy niet gaeren siet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6562.s.1	Ja , u .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6573.s.1	dat gheloof ick , maar noch gheen and're dinghen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6573.s.2	Hoe sie ick dan in u so veel veranderinghen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6573.s.3	Ick spuer dat u ghemoedt sich t'eenemaal ontset .	Emotion_BodyPart_Moved
bred001moor01_01.TEI.2.text.body.div.div.sp.6579.s.1	Ick sie niet dat myn deert ontroert oft yet belet .	Emotion_Moved
bred001moor01_01.TEI.2.text.body.div.div.sp.6598.s.1	Dit vuyltjen , wat dunckt u , sal sy oock wel passen Tot een Dienst-maasen , om de schotelen te wassen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6598.s.2	En wat 't een , en wat aars ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6609.s.1	' tis een meyt als een kruyt , Ja wel s'is het waardich als een duyts broot een duyt , Sy souwtje op een stil watertje wel of klaaren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6616.s.1	Men souw ' een sieke bruydt daer kunnen me bespaaren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6622.s.1	Och lieve vaar , dat is met u toch al ghedaen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6633.s.1	Komt tot myn ouwerdom , het selje oock vergaan .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6633.s.2	Hoe plech ick onse Trijn int langhe gras te graeslen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6646.s.1	Nu gis ick ben jy al over ' tPocken en 't Maeslen En wat souw jy doch by een jongh Venus dier / / doen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6655.s.1	Haast soo veel als ghy , laatje hartje gien sier / / doen ; Ik ben een ouwt Soldaat , myn alderbeste maatje !	Worry_Emotion_BodyPart
bred001moor01_01.TEI.2.text.body.div.div.sp.6663.s.1	Wil ick u wat seggen , Speciaal ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6663.s.2	u schort een praatje , En 't komt my niet te pas met u hier langh te staan .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6669.s.1	Hoe na sal jy yewers op de kittel-jacht gaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6675.s.1	Daar en behoef ick u gheen bescheyt van te gheven .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6681.s.1	Souw dat dan d'eerste reys nu wesen van u leven ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6688.s.1	Ick loop so niet als ghy !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6696.s.1	Nochtans Koenraat ick gis Dat gy al garen gaet daer wat te lacchen is .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6702.s.1	Daar ben ick te vroom toe , te deeg'lijck , en t'oprecht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6750.s.1	Ghy sult de kost wel krijghen , houtje maar wat slecht ; Kuendy maar wat bangh sien , of na de mont wat spreken , Ghelyck u Meester , die de Meysjes kan bepreken , Siet , door de aable kunst van zijn geswinde geest , Want met een aardicheyt hy Weeuw en maacht beleest : Wanneerder yemant sit en naydt , of ployt haar doeckje ; Hy vlijt hem neder tzeet , en haalt dan voort zyn boeckje Vande Nigromancye , en doetje daer een les , Die langher niet en duurt dan van een uyr vyf ses : Al sit de Meyt en wringt om op ' tghemack te wesen ; Wat duncktje kan hy dan de Meysjes niet belesen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6750.s.2	En siet wat u belanght !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6750.s.3	ghy bent een zeer wijs knecht , Ist dat ghy u verstant an dese kunst eens lecht , Ick mien dat ghy u Baas haast over ' thooft sult leeren , Want ghy sult dan de Droes beleesen en besweeren :	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6758.s.1	Gordt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6758.s.2	hoe ga gy daar me duer !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6762.s.1	dat is so , dat blijckt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6766.s.1	Wil ickje segghen , wat myn dunckt dat ghy gelijckt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6770.s.1	Wel wat doch ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6800.s.1	een werelt soS schoon en uytgelesen Sydy , en ghy hebt al wat inde werelt mach wesen ; Van schalckheyt , achterclap , en van pot-boevery , Van haat , en van Italiaensche deuchnietery , Ick loof niet anders , dan de man van u komst geweeten / / het Die de Mensch aldereerst een kleene werelt geheeten / / het .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6800.s.2	Hoe voer je daar we'er geest ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6807.s.1	wel , jy kuntet uyt legghen , Swijgen best !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6807.s.2	wy kenne melkaar geen eer opsegghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6813.s.1	Ja ghy hebt schaamt en eer te Kercken al gebracht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6840.s.1	Ick gis dat ghy mijn , en meest al dit volck slacht ; Die op een ander steets veel schrollen en veel spreken , En haalen telckens op van ellick-eens ghebreken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6840.s.2	Nu dat is daer Koenraat , geeft doch Moy-ael een praat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6840.s.3	Bidt haer van uwent weghen datse mijn inlaat , Want siet om mynent wil : so begin ick te vresen , Dattet mijn gaeren souw wel druets gheweyghert wesen .	Fear_Emotion
bred001moor01_01.TEI.2.text.body.div.div.sp.6865.s.1	Daar is een seeker Radt dat aller weghen drayt Dat schielijck werpt om hóógh , die gantschlijck t'onder leyt , En 't smackt hem licht om laach die op haer macht hier trótse : So salt oock gaan met u !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6865.s.2	o ghy doortrapt en schótse Panlicker als ghy zijt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6865.s.3	of ghy nu schóón de póórt Met u kleyn vingertjen , of't alderminste wóórt Kunt op'nen als ghy wilt , by daaghen en by nachten ; Ick sal nu van't geluck nu oock mijn kans verwachten , Dat toch by buerten gaat , en yder heeft zijn Tijdt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6878.s.1	Secht my de waerheyt eens , en doet u dit gheen spijt Dat voor u ooghen ghy dit dus moet sien geschien ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6878.s.2	Siet vrijer datsje veur !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6878.s.3	maer hebdy oock t'ontbien Hier binnen in huys an Moy-ael , of an haer meysje ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6883.s.1	Nu niet Kackerlack , Ja hoort hier ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6883.s.2	soentse een reysje .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6887.s.1	Dats garen e daen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.1	Ick kant hem nu niet beletten , Maer ' kwed ick eer yet langh hem sulcx sal ontsetten , En segghen : staeter nu buyten datje swiet , So en wayt u de róóck dan inde óógen niet , Tis sulcken kabouter , o mijn ! 't is sulcken vrientje !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.2	Hy belooft alle dingh , maer hy mienter niet ientje , Tis Jan allemans vrient , hy heeft ellick een lief Soo langh hyer by is : zijn heerschip het een brief Als de hielle Zuyer Zee ; mit een groote zegel Ghelijck de Diemer Meer , wat ick gun hem de negel In zijn klapmuts .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.3	Wel hy !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.4	wie kijckt daer gunts soo snel Exce komplurius , scheele luy sien niet wel .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.5	Aaris konicketutel stae gy so opje tóónen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.6	Heer !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.7	wat het dat meysje twee bolle vette kóónen , Maar sinjer mee booren , soo isset gangs geen nóót ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.8	Wel hoe !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.9	ben je mal ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.10	wel waerom worje root ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.11	Siet hier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.12	hier is hy weer , kijckt hoe gaet hy prijcken : Had hy een beesem in zijn naers , hoe souw hy strijcken ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.13	O mijn !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6957.s.14	hy is so blijt , dat hy hem schier wilt / / lacht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.stage.6943.s.1	Kackerlack wt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6974.s.1	Wel borst sin g'er noch ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6974.s.2	hoe nae houje schilt / / wacht ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6974.s.3	Of wil gy eens bespien wie dat hier al mach komen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.6974.s.4	Oft vreest de vryer nu dat sy hem vande vromen En stoute Kapiteyn sal werden nu ontleydt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.1	Wel hoe kundijt soo raen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.2	wie heeftet u gheseyt ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.3	Sulcken ding is het , je hebt seeckere quinck-slaghen : Gaat heen gy licht-schuyt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.4	gaat vry deur gy leghe-waghen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.5	Achter sie ickje lest , gaet heen ghy rechte guyt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.6	Hoort hier !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.7	als ghy onder gaet soo blaest de kaers wt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.8	Het is een fray ghesel die elck toet inde óóren Niet dat hem leet is maar dat hem lief is te hóóren .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.9	Wel is dit Writsert niet ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.10	Jaat , 't is ons jonckste soon !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.11	Zijn vader had hem thans wel stricktelijck gheboon Dat hy de schipper , die op Lissebon sou vaeren Souw schicken in het schip de alderbeste waeren , Eer dat de koude vorst met gront-ijs al het Y Beschiet , met schots op schots : waar door voorseker hy Sou blijven van zijn reys , met achterstal versteken , Behalven dattet goedt sou vervriesen , ofte breeken .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.12	Wel wat ghebaar is dit ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7035.s.13	hy siet seeker wel woest En kijckt nu hier , nu daar , hy heeftet dapper noest !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.stage.7004.s.1	Writsart wt .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.7038.s.1	writsart en Koenraat .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.1	Wat staat my nu te doen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.2	ay mijn !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.3	ick siese nieuwers , Waar dat ick lóóp of kijck : en immers is sy yewers .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.4	Wat sal ick dese steech of ghene straat in slaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.5	Of sal ick nae de brugh : of nae het waater gaan ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.6	Ick weet niet hoe ick wil ; dus stont ick noyt mijn daghen ; Sy is de nuwendijck : of de kolck ingheslaghen .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.7	Sy is waar datse is , s'is buyten mijn ghesicht ; Sy sal my hoop ick eens noch komen in het licht .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.8	Ach wtstekende Maacht !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.9	die mijn dus doet verdwaalen , Souw selfs de schóónheyt self by u wel kunnen haalen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.10	Ick weet niet watse souw , het schoonst dat my verscheen En 't suyverlijckst wel eer dat is nu maar ghemeen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.11	O wtghenomen beeldt !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7084.s.12	met wat vermoghen krachten Zo wentelt , weldt , en woelt u schóónheyt mijn ghedachten , Ten was gheen schoonheyt , dat ick eerst voor schóónheyt hiel : U schoonheyt ongemeen is alder schóónheyts Siel , Met wat bevallicheyt zijt ghy int óóch ghecropen ?	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7088.s.1	Wel desen heeft al mee van't selfste sop ghesopen !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.speaker.7090.s.1	writsart	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7095.s.1	O dien oude draf-sack !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7115.s.1	O desen is soo tiats So 't Ritsert deedt om 't jocks , hy salt wel doen om twats !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7115.s.2	Het moeytme van mijn Heer , en ' tis oock te beklaghen , Dat al zijn kind'ren haar soo onghereghelt draghen : Want d'outste die is gayl , en op een hoer versot , En dese jongen loopt van kuf , van kot in kot .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7150.s.1	Foey , dat dien saggelaar my daar juyst most ghemoeten , Had ick doch doorgesnapt sonder hem eens te groeten , So hadt ick dat ghelel so langhe niet ghehóórt : Ick wedt hy hondertmael verhalen mocht een wóórt , Ick stondt vast in mijn selfs verstuert en parlementen Om dat myn oudt Oóm daar so langhe stont en drenten .	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7150.s.2	Wel hier comt Koenraat , siet , Godt geef u goeden dacht !	None
bred001moor01_01.TEI.2.text.body.div.div.sp.7162.s.1	En ick wensch u myn Heer al watmen wenschen mach : Wel hoe drul-oorje dus ?	BodilyProcess_Sadness
